ship_nodc,ship_name,remarks,source_url
74TA,TEMPLE INN,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
336E,TEMPTATION,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
74TB,TENBY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49E1,TENKAI-MARU NO 1,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49CF,TENKO MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49TR,TENRYO,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49ET,TENYO,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49PX,TENYO MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
11TS,TER STREEP,Call Sign ORDJ,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
35TB,TEREBEL,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
063Q,TEREDO VERSUCHSSTAND,COASTAL STATION,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
31TU,TERITU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
74TM,TERMAGANT,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
74TN,TERRA NOVA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
06MV,TERRAMARE I,OCL REQUEST CallSign DCJC research vessel,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
18TN,TERRANOVA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
64TB,TERSCHELLINGERBANK L/S,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
06TE,TERTIUS,DLMH,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49TF,TERUZUKI,callSign JG3918,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49CP,TESHIO,callSign JLKE,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
35TT,TETHYS II,callsign: FGTO; built year is 1993,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49LX,TETSUWA MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
31XJ,TEXACO NEW JERSEY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
327T,TEXAS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
32UU,TEXAS CLIPPER,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
32XS,TEXAS STAR,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
313Q,TEXAS TOWER 2,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
31XA,TEXAS TOWER 4,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
32YW,TEXAS TRADER,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
64TE,TEXEL L/S,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
31TX,TEXIN,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
06AW,TFL ADAMS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
09TD,THALA DAN,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
35HT,THALASSA,(FNFP) 1996,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
35TH,THALASSA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
35TC,THALIA,(FPCS),https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
35BX,THALIE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
36B2,THALIS,ICES REQUEST  24Feb75 to 01Mar75  small boat,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
36BL,THASSOS ISLAND,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
31V1,THE SULLIVANS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
CYAA,THEANO,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
3182,THELMA DALE II,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
PAAS,THEOCHARIS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
31X6,THEODORE E. CHANDLER,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
31TG,THEODORE N. GILL,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
32TG,THERESA ANN,(TUNA BOAT),https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
18TE,THERON,1952-57,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
31TQ,THETA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
18TH,THETA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
062Z,THETIS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
26TE,THETIS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
77TH,THETIS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
NITH,THIERRY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
91DT,THOMAS B. DAVIE R/V,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
31TT,THOMAS G. THOMPSON,call sign KGWT;(1965-1991),https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
3250,THOMAS G. THOMPSON,call sign KTDQ;(1991-present),https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
31WT,THOMAS WASHINGTON,callSign KGWU,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
35TM,THOMSON,OCL REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
31TH,THOR,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
46TH,THOR,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
26TH,THOR,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
06TA,THOR,DLIC,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
58IT,THOR IVERSEN,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
32QG,THORN,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
58TH,THORSHAVN,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
46TT,THORSTEINN THORSKABITUR,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
32TS,THRASHER,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
36B3,THREE BROS,ICES REQUEST  27Nov84 to 03Dec84  small boat,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
32ZU,THREE JACKS,(TUNA BOAT),https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
ICTH,THUE JUNIOR,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
32TP,THULE PIER,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
063R,THUNFISCH,TRAWLER,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
06TH,THURINGIA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
26TY,THYRA,1896,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
59TI,TIARE,USE COUNTRY 35 AFTER 12/80,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
35TI,TIARE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
54AP,TIBER,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
20TI,TIBERIADES,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
904T,TICHOOK GIDROGRAFIYA,OCL REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
32TJ,TIDE STATIONS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
CYTB,TIGER BAY,RadioCallSign P3MM5,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
90TK,TIKHOOKEANSKIY,callSign EUEM,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
4918,TIKUGO,VIA OCL,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
33TL,TILLIE LYKES,(WMLH),https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
31J9,TILLS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
PATY,TILLY,(H8CB),https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
06TY,TILLY EX TILLY RUSS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
90TI,TIMASHEVSK,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
09TC,TIN CAN BAY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
31T6,TINGEY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
90TN,TINRO,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
74TI,TINTAGEL CASTLE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
3313,TIOGA,VIA OCL,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
32TO,TIPPECANOE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
ESTP,TIPTON,(UGWD) M/S,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
90TT,TITANIT,EKRB,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
26TJ,TJALFE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
64TH,TJERK HIDDES,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
32KP,T-KIP IV,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
AGVE,TMM VERACRUZ,CallSign V2PC4,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
9061,TOBOL,OCL REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
09TO,TOBRUK,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49T6,TOCHI,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
29TO,TOFINO,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
33TT,TOGA-TAO BUOY ARRAYS,OCL REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49VT,TOKACHI,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49JA,TOKAI UNIVERSITY II,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49TV,TOKAIDAIGAKU MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49TQ,TOKAIDAIGAKU MARU II,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49VD,TOKIWA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49TW,TOKIWA MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49TP,TOKUSHIMA MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49BS,TOKYO MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
32TX,TOLERS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
54AG,TOLMI,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
PATL,TOLUCA,3EFY7,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49RC,TOMASHIMA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49TO,TONAN-MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49TN,TONE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
24AF,TONGHAE HO,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
32N5,TONGUIN,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
33TN,TONSINA,KJDG,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
66AC,TONY REY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
328T,TONYA AND JOE,callSign WYZ8428,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
64TN,TONYN,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49RT,TOO MARU,callSign JIWQ,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
31TK,TOPEKA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
904M,TOPOROK,OCL REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
90TP,TOPSEDA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
77TR,TOR,SCYN ICEBREAKER,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
90B4,TOR,ICES REQUEST  10Aug10 to 11Aug10,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
31TO,TORDENSKJOLD,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
90TR,TOROK,(UGZI),https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
90UE,TOROS,OCL REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
06MW,TORPEDO-FANGBOOT,OCL REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
74TO,TORQUAY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
09TR,TORRENS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
57TO,TORTUGAS,TUNA BOAT,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49BF,TOSA,callSign JK4961,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
491N,TOSA MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49N3,TOSAKAIEN MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49D4,TOSAKAIYO,OCL REQUEST (03/1986 to present),https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49TS,TOSHI MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49O2,TOSHI MARU NO 2,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49O5,TOSHI MARU NO 5,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49O7,TOSHI MARU NO 7,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
492J,TOSHI MARU NO.11,(JNOL),https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49XZ,TOTTORI MARU NO.1,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49OR,TOTTORI-MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
35TL,TOULON,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
35TO,TOURNEVIRE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
352H,TOURVILLE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
58TO,TOVIK,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49PR,TOWADA MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
31T2,TOWERS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
31TW,TOWHEE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
31TC,TOWNSEND CROMWELL,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49X4,TOYAMA MARU NO.18,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
49YM,TOYAMA-MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
31T8,TRACER,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
317T,TRACER,JOHNS HOPKINS,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
91TR,TRACHURUS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
18TY,TRACY,Call Sign CGBX; CANADIAN COAST GUARD,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
33TA,TRACY ANNE,Fishing Vessel,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
32TQ,TRADE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
32YX,TRADITION,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
74TF,TRAFALGAR,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
34TR,TRALL,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
9046,TRALSCHIK 21,1921-23 VIA OCL,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
66AD,TRANS OCEAN TRANSPORT II,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
32YY,TRANSCOLORADO,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
32YZ,TRANSCOLUMBIA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/315-shipcodes8
